run,config,refit_idx,step_idx,loss,grad_norm,learning_rate,epoch
v2,G2_C3.1__amprion,2,5,3.5478,6.165311813354492,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,2,6,3.6507,4.7051005363464355,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,3,7,3.8595,17.94832992553711,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,3,8,3.5225,6.592308044433594,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,3,9,3.6129,3.161872386932373,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,4,10,3.831,4.636340141296387,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,4,11,3.9927,5.671644687652588,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,4,12,3.6575,10.964343070983887,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,5,13,3.9007,9.316997528076172,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,5,14,3.7907,4.2955427169799805,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,5,15,3.9252,3.9951539039611816,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,6,16,3.7859,5.387015342712402,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,6,17,3.7862,16.63819122314453,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,6,18,3.6149,8.48133373260498,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,7,19,3.4907,5.099386692047119,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,7,20,3.6198,13.142459869384766,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,7,21,3.5154,5.436792373657227,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,8,22,3.5122,4.164249420166016,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,8,23,3.5672,3.8585758209228516,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,8,24,3.4075,7.138095855712891,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,9,25,3.4878,4.699727535247803,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,9,26,3.5783,7.886984825134277,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,9,27,3.3757,4.845539093017578,3.333333333333334e-08,1.0
v2,G2_C3.1__amprion,10,28,3.6865,4.040655136108398,6.700000000000001e-06,0.33
v2,G2_C3.1__amprion,10,29,3.3989,8.584698677062988,3.366666666666667e-06,0.67
v2,G2_C3.1__amprion,10,30,3.5179,5.744149208068848,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,1,1,3.4295,5.308632850646973,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,1,2,3.4364,8.697524070739746,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,1,3,3.3068,7.955168724060059,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,2,4,3.3801,6.032304286956787,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,2,5,3.3265,6.139956951141357,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,2,6,3.4775,4.5032477378845215,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,3,7,3.655,16.087665557861328,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,3,8,3.3461,5.657232761383057,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,3,9,3.4275,4.090646266937256,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,4,10,3.5373,4.181400775909424,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,4,11,3.6524,6.215097427368164,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,4,12,3.3297,10.872786521911621,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,5,13,3.6002,10.40119743347168,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,5,14,3.5129,4.867490291595459,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,5,15,3.6465,3.9208927154541016,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,6,16,3.423,7.563712120056152,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,6,17,3.4175,17.791624069213867,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,6,18,3.3002,8.464298248291016,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,7,19,3.2505,5.344876289367676,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,7,20,3.4624,12.984074592590332,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,7,21,3.3088,5.989943504333496,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,8,22,3.4589,6.823645114898682,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,8,23,3.4465,4.493513584136963,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,8,24,3.2168,5.81835412979126,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,9,25,3.3721,5.055159568786621,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,9,26,3.4545,7.551281452178955,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,9,27,3.24,4.020289897918701,3.333333333333334e-08,1.0
v2,G2_C3.1__lu,10,28,3.6625,4.0242438316345215,6.700000000000001e-06,0.33
v2,G2_C3.1__lu,10,29,3.2902,7.775778770446777,3.366666666666667e-06,0.67
v2,G2_C3.1__lu,10,30,3.4506,6.267898082733154,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,1,1,3.5337,4.566445827484131,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,1,2,3.4769,9.48539924621582,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,1,3,3.3598,5.890961170196533,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,2,4,3.559,7.504039764404297,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,2,5,3.4284,8.105303764343262,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,2,6,3.5163,5.284846782684326,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,3,7,3.7071,17.222257614135742,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,3,8,3.3805,6.062543869018555,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,3,9,3.4604,2.91780424118042,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,4,10,3.6074,4.5083136558532715,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,4,11,3.7431,5.824499607086182,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,4,12,3.4353,9.131935119628906,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,5,13,3.637,9.706433296203613,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,5,14,3.6021,4.385303497314453,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,5,15,3.6643,4.094833850860596,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,6,16,3.4797,6.050407409667969,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,6,17,3.5185,16.8505859375,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,6,18,3.34,10.007133483886719,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,7,19,3.2973,4.903840065002441,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,7,20,3.4254,12.589264869689941,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,7,21,3.3272,6.511262893676758,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,8,22,3.3332,3.8622028827667236,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,8,23,3.4015,4.291780471801758,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,8,24,3.2495,6.784106254577637,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,9,25,3.3246,4.654201030731201,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,9,26,3.426,8.857295036315918,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,9,27,3.2342,4.186276912689209,3.333333333333334e-08,1.0
v2,G2_C3.1__tennet,10,28,3.5272,4.26707124710083,6.700000000000001e-06,0.33
v2,G2_C3.1__tennet,10,29,3.2867,8.359344482421875,3.366666666666667e-06,0.67
v2,G2_C3.1__tennet,10,30,3.3798,5.01048469543457,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,1,1,3.5215,4.423839569091797,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,1,2,3.5136,8.754475593566895,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,1,3,3.3907,7.059512615203857,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,2,4,3.5414,5.176695823669434,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,2,5,3.4537,7.077419281005859,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,2,6,3.5557,4.597188472747803,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,3,7,3.7598,17.52670669555664,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,3,8,3.448,6.673929214477539,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,3,9,3.5656,2.5573172569274902,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,4,10,3.628,4.281073093414307,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,4,11,3.7416,5.68535852432251,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,4,12,3.4881,9.998697280883789,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,5,13,3.7007,9.839588165283203,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,5,14,3.6332,5.367552757263184,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,5,15,3.7137,3.674044132232666,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,6,16,3.5071,6.81572151184082,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,6,17,3.5768,20.39046859741211,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,6,18,3.3512,9.412284851074219,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,7,19,3.3827,5.249607086181641,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,7,20,3.4956,12.08251953125,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,7,21,3.3496,5.160952568054199,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,8,22,3.4058,4.346675872802734,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,8,23,3.4295,3.504418134689331,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,8,24,3.2647,7.8384690284729,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,9,25,3.3751,5.144751071929932,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,9,26,3.4536,7.204306602478027,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,9,27,3.2658,4.287006855010986,3.333333333333334e-08,1.0
v2,G2_C3.1__transnetbw,10,28,3.6048,4.807499408721924,6.700000000000001e-06,0.33
v2,G2_C3.1__transnetbw,10,29,3.311,8.329541206359863,3.366666666666667e-06,0.67
v2,G2_C3.1__transnetbw,10,30,3.4128,6.152885437011719,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,1,1,2.7786,5.0873637199401855,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,1,2,2.6556,2.6187379360198975,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,1,3,2.5709,8.16763687133789,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,2,4,2.8156,6.467593669891357,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,2,5,2.7184,6.133364677429199,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,2,6,2.6466,2.7040786743164062,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,3,7,2.8577,7.427195072174072,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,3,8,2.5718,3.6123592853546143,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,3,9,2.6107,3.7201709747314453,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,4,10,2.7465,8.08012866973877,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,4,11,2.7591,7.800466537475586,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,4,12,2.7056,5.8881096839904785,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,5,13,2.8738,3.9533591270446777,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,5,14,2.7079,2.9077837467193604,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,5,15,2.7281,3.826022148132324,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,6,16,2.9658,6.593688488006592,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,6,17,2.8377,5.359694480895996,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,6,18,2.7743,3.5835232734680176,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,7,19,3.028,5.1919050216674805,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,7,20,2.9607,8.267175674438477,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,7,21,2.906,11.284910202026367,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,8,22,3.1819,5.009387969970703,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,8,23,3.2153,8.042820930480957,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,8,24,3.0371,5.733366966247559,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,9,25,3.2219,7.145125389099121,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,9,26,3.2133,5.152441501617432,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,9,27,3.0617,4.821256637573242,3.333333333333334e-08,1.0
v2,G2_C3.2__50hertz,10,28,3.1826,3.6390700340270996,6.700000000000001e-06,0.33
v2,G2_C3.2__50hertz,10,29,2.9986,5.456296443939209,3.366666666666667e-06,0.67
v2,G2_C3.2__50hertz,10,30,2.9675,5.329517364501953,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,1,1,2.0594,1.9606826305389404,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,1,2,1.9666,2.6346254348754883,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,1,3,1.9659,4.394601821899414,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,2,4,2.1016,6.397676467895508,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,2,5,2.0795,2.713315010070801,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,2,6,2.0889,2.6095898151397705,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,3,7,2.1778,3.73325777053833,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,3,8,2.0203,2.5057129859924316,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,3,9,2.1098,2.8530027866363525,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,4,10,2.2777,5.2477707862854,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,4,11,2.3159,2.823207139968872,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,4,12,2.1721,2.445868730545044,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,5,13,2.2831,4.816563606262207,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,5,14,2.2376,2.6842737197875977,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,5,15,2.2334,4.009317398071289,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,6,16,2.2774,2.752368211746216,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,6,17,2.1561,6.352202892303467,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,6,18,2.119,4.496107578277588,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,7,19,2.246,4.82665491104126,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,7,20,2.076,4.957433700561523,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,7,21,2.0301,3.4802775382995605,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,8,22,2.1013,2.976850748062134,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,8,23,2.1572,2.5899815559387207,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,8,24,2.0626,2.9614179134368896,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,9,25,2.1046,2.842083215713501,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,9,26,2.1954,2.5562217235565186,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,9,27,2.1206,3.9968507289886475,3.333333333333334e-08,1.0
v2,G2_C3.2__amprion,10,28,2.1564,2.404845714569092,6.700000000000001e-06,0.33
v2,G2_C3.2__amprion,10,29,1.9796,4.782179355621338,3.366666666666667e-06,0.67
v2,G2_C3.2__amprion,10,30,2.0567,6.331718444824219,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,1,1,1.7845,7.018956661224365,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,1,2,1.731,5.202581882476807,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,1,3,1.7148,3.789813756942749,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,2,4,1.8229,2.478553533554077,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,2,5,1.8705,3.55118989944458,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,2,6,1.7014,2.1952333450317383,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,3,7,1.7756,2.181441068649292,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,3,8,1.8416,4.486545562744141,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,3,9,1.6991,4.52203893661499,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,4,10,1.835,3.1253225803375244,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,4,11,1.6458,2.4591095447540283,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,4,12,1.5671,5.717855930328369,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,5,13,1.9109,2.433659553527832,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,5,14,1.9343,5.225340843200684,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,5,15,1.6587,2.975991725921631,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,6,16,1.9002,5.113504409790039,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,6,17,1.8202,3.5714144706726074,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,6,18,1.6911,5.904383659362793,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,7,19,2.0851,3.9677224159240723,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,7,20,1.9852,3.2792012691497803,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,7,21,1.977,1.7915698289871216,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,8,22,2.266,1.86845862865448,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,8,23,2.0688,3.424907684326172,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,8,24,2.0741,6.2699432373046875,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,9,25,2.1583,4.919416427612305,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,9,26,2.08,2.3150691986083984,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,9,27,2.0553,3.497014284133911,3.333333333333334e-08,1.0
v2,G2_C3.2__lu,10,28,2.3106,3.2864673137664795,6.700000000000001e-06,0.33
v2,G2_C3.2__lu,10,29,2.2217,4.138258457183838,3.366666666666667e-06,0.67
v2,G2_C3.2__lu,10,30,2.2245,2.926668643951416,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,1,1,1.8559,1.81613028049469,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,1,2,1.8278,2.7884955406188965,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,1,3,1.813,3.3457858562469482,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,2,4,2.0079,7.627554893493652,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,2,5,1.9268,5.556106090545654,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,2,6,1.9111,2.8537471294403076,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,3,7,1.9824,5.665262699127197,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,3,8,1.8548,2.145040512084961,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,3,9,1.9193,3.801396608352661,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,4,10,1.916,5.165337562561035,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,4,11,2.0168,3.310288429260254,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,4,12,1.8597,2.757775068283081,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,5,13,1.9763,4.449975490570068,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,5,14,1.9313,2.2531323432922363,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,5,15,1.8906,2.533226251602173,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,6,16,1.9523,3.9596762657165527,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,6,17,1.8692,6.664201259613037,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,6,18,1.8008,3.9815399646759033,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,7,19,2.0008,3.5507404804229736,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,7,20,1.9004,4.27061653137207,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,7,21,1.8294,6.098188877105713,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,8,22,1.9343,2.240741014480591,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,8,23,1.9806,2.6601450443267822,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,8,24,1.8996,3.9933393001556396,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,9,25,1.9076,3.742506742477417,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,9,26,1.9953,3.704589366912842,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,9,27,1.9142,4.684730052947998,3.333333333333334e-08,1.0
v2,G2_C3.2__tennet,10,28,1.9851,2.92703914642334,6.700000000000001e-06,0.33
v2,G2_C3.2__tennet,10,29,1.8705,4.075931549072266,3.366666666666667e-06,0.67
v2,G2_C3.2__tennet,10,30,1.8762,5.888212203979492,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,1,1,2.0188,2.090825080871582,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,1,2,2.0273,2.358922243118286,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,1,3,1.945,4.4326171875,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,2,4,2.1829,7.524929523468018,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,2,5,2.0927,4.186580181121826,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,2,6,2.1475,3.423732280731201,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,3,7,2.2204,4.391009330749512,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,3,8,2.1258,2.94795823097229,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,3,9,2.2458,2.708580493927002,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,4,10,2.2176,7.87088680267334,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,4,11,2.2857,4.405600070953369,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,4,12,2.1469,3.035649299621582,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,5,13,2.3028,5.426083087921143,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,5,14,2.21,3.0697052478790283,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,5,15,2.183,2.565101146697998,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,6,16,2.1785,5.85779333114624,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,6,17,2.171,12.822400093078613,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,6,18,2.0391,5.236703872680664,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,7,19,2.2827,5.4511332511901855,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,7,20,2.1495,3.8314764499664307,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,7,21,2.0397,5.615639686584473,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,8,22,2.2176,2.873366594314575,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,8,23,2.1712,2.0848870277404785,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,8,24,2.1042,4.271904468536377,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,9,25,2.1687,3.350137710571289,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,9,26,2.2463,2.52129864692688,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,9,27,2.1467,4.575484752655029,3.333333333333334e-08,1.0
v2,G2_C3.2__transnetbw,10,28,2.2598,2.3985655307769775,6.700000000000001e-06,0.33
v2,G2_C3.2__transnetbw,10,29,2.017,4.5461883544921875,3.366666666666667e-06,0.67
v2,G2_C3.2__transnetbw,10,30,2.1044,6.996514320373535,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,1,1,5.4268,10.609500885009766,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,1,2,5.3145,15.863784790039062,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,1,3,5.1894,9.731329917907715,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,2,4,5.4487,9.709521293640137,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,2,5,5.281,7.323304176330566,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,2,6,5.347,11.238654136657715,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,3,7,5.3557,8.087740898132324,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,3,8,5.1353,9.717095375061035,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,3,9,5.2112,6.015450477600098,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,4,10,5.4634,7.249912738800049,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,4,11,5.7422,10.025754928588867,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,4,12,5.3812,9.517328262329102,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,5,13,5.4349,8.106260299682617,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,5,14,5.4293,8.019768714904785,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,5,15,5.5053,6.4521307945251465,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,6,16,5.4836,9.465582847595215,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,6,17,5.6225,8.833322525024414,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,6,18,5.4475,5.974687099456787,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,7,19,5.6566,10.177140235900879,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,7,20,5.7269,8.213257789611816,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,7,21,5.5559,12.821141242980957,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,8,22,5.8241,5.437503337860107,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,8,23,5.8551,6.092210292816162,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,8,24,5.5522,11.520796775817871,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,9,25,5.7538,10.41886043548584,6.700000000000001e-06,0.33
v2,G2_C3.3__50hertz,9,26,5.8322,16.12359046936035,3.366666666666667e-06,0.67
v2,G2_C3.3__50hertz,9,27,5.6924,10.91380500793457,3.333333333333334e-08,1.0
v2,G2_C3.3__50hertz,10,28,5.9324,8.450377464294434,6.700000000000001e-06,0.33
