config,area,period,output,metric,value
G1_C3.4,de_lu,2024,ensemble,lqs,599.1521370746016
G1_C3.4,de_lu,2024,ensemble,mae_median,1945.9232309163253
G1_C3.4,de_lu,2024,ensemble,cov50,55.185564663023676
G1_C3.4,de_lu,2024,ensemble,cov95,97.25922131147541
G1_C3.4,de_lu,2024,ensemble,crps,1452.784000341982
G1_C3.4,de_lu,2024,ensemble,energy_score,16433.24043953459
G1_C3.4,de_lu,2025,point,rmse,2856.4864578139973
G1_C3.4,de_lu,2025,point,r2,0.9047287750682439
G1_C3.4,de_lu,2025,point,mae,1976.5441539687977
G1_C3.4,de_lu,2025,point,smape,3.7155203769102876
G1_C3.4,de_lu,2025,quantile,wis,1176.1352111583333
G1_C3.4,de_lu,2025,quantile,lqs,588.0676055791666
G1_C3.4,de_lu,2025,quantile,mae_median,1934.3506536101595
G1_C3.4,de_lu,2025,quantile,cov50,54.50057077625571
G1_C3.4,de_lu,2025,quantile,cov95,97.49714611872146
G1_C3.4,de_lu,2025,ensemble,wis,1176.1352111583333
G1_C3.4,de_lu,2025,ensemble,lqs,588.0676055791666
G1_C3.4,de_lu,2025,ensemble,mae_median,1934.3506536101595
G1_C3.4,de_lu,2025,ensemble,cov50,54.50057077625571
G1_C3.4,de_lu,2025,ensemble,cov95,97.49714611872146
G1_C3.4,de_lu,2025,ensemble,crps,1432.6156190847519
G1_C3.4,de_lu,2025,ensemble,energy_score,16349.768725960384
G1_C3.4,de_lu,2026H1,point,rmse,3482.441588511029
G1_C3.4,de_lu,2026H1,point,r2,0.8731084862093105
G1_C3.4,de_lu,2026H1,point,mae,2368.5831500549
G1_C3.4,de_lu,2026H1,point,smape,4.3574905382257745
G1_C3.4,de_lu,2026H1,quantile,wis,1427.5484998362253
G1_C3.4,de_lu,2026H1,quantile,lqs,713.7742499181128
G1_C3.4,de_lu,2026H1,quantile,mae_median,2359.9576086656384
G1_C3.4,de_lu,2026H1,quantile,cov50,53.11129385964912
G1_C3.4,de_lu,2026H1,quantile,cov95,95.84018640350878
G1_C3.4,de_lu,2026H1,ensemble,wis,1427.5484998362253
G1_C3.4,de_lu,2026H1,ensemble,lqs,713.7742499181128
G1_C3.4,de_lu,2026H1,ensemble,mae_median,2359.9576086656384
G1_C3.4,de_lu,2026H1,ensemble,cov50,53.11129385964912
G1_C3.4,de_lu,2026H1,ensemble,cov95,95.84018640350878
G1_C3.4,de_lu,2026H1,ensemble,crps,1734.5404053021996
G1_C3.4,de_lu,2026H1,ensemble,energy_score,19566.940245387137
G1_C3.4,de_lu,overall,point,rmse,3033.113957628218
G1_C3.4,de_lu,overall,point,r2,0.8953961419865432
G1_C3.4,de_lu,overall,point,mae,2044.7999906961406
G1_C3.4,de_lu,overall,point,smape,3.844460745121361
G1_C3.4,de_lu,overall,quantile,wis,1228.6025916041972
G1_C3.4,de_lu,overall,quantile,lqs,614.3012958020987
G1_C3.4,de_lu,overall,quantile,mae_median,2012.4116054363087
G1_C3.4,de_lu,overall,quantile,cov50,54.54534730086825
G1_C3.4,de_lu,overall,quantile,cov95,97.11329747074367
G1_C3.4,de_lu,overall,ensemble,wis,1228.6025916041972
G1_C3.4,de_lu,overall,ensemble,lqs,614.3012958020987
G1_C3.4,de_lu,overall,ensemble,mae_median,2012.4116054363087
G1_C3.4,de_lu,overall,ensemble,cov50,54.54534730086825
G1_C3.4,de_lu,overall,ensemble,cov95,97.11329747074367
G1_C3.4,de_lu,overall,ensemble,crps,1492.9487958063805
G1_C3.4,de_lu,overall,ensemble,energy_score,16938.17271024241
G1_C4,de_lu,2024,point,rmse,2786.1794456090747
G1_C4,de_lu,2024,point,r2,0.908901690176676
G1_C4,de_lu,2024,point,mae,1801.2992908488106
G1_C4,de_lu,2024,point,smape,3.4187034567573633
G1_C4,de_lu,2024,quantile,wis,1093.5964486696037
G1_C4,de_lu,2024,quantile,lqs,546.798224334802
G1_C4,de_lu,2024,quantile,mae_median,1785.9052833211522
